ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
338,2026-05-12T22:01:57.790347+00:00,instagram,ISL,17.299,25.964,17.299,0.9754,0.0246,19.869,36.488,0.6474,0.3526,0.2216,0.5249,0,0.9667,0.0167,0.0167,0.858,0.5333,-0.06416,-0.12817,2,0.9667,0.0167,0.0167,5.418,0.8333,0.44178,0.42535,0,0.9134,0.0433,0.0433,5.468,0.8889,0.34681,0.32942,11.744,31.613,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9165,0.0417,0.0417,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,27.336,0.0,4.277,4.277,675.02,346.167,927.811
339,2026-05-12T22:02:07.821728+00:00,instagram,ISL,15.36,20.823,15.36,0.9754,0.0246,17.951,31.43,0.6365,0.3635,0.2281,0.5286,0,0.9667,0.0167,0.0167,0.994,0.5333,-0.0506,-0.09969,0,0.9667,0.0167,0.0167,0.376,0.4167,-0.06244,-0.16236,0,0.9165,0.0417,0.0417,5.3,0.8889,0.32998,0.31571,6.669,24.621,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9196,0.0402,0.0402,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,25.419,0.0,0.0,0.0,675.02,346.167,927.811
340,2026-05-12T22:02:17.850691+00:00,instagram,ISL,13.911,14.144,13.911,0.9755,0.0245,16.527,24.834,0.6004,0.3996,0.2354,0.5322,0,0.9667,0.0167,0.0167,0.958,0.5333,-0.05418,-0.10713,0,0.9667,0.0167,0.0167,0.36,0.4167,-0.06399,-0.16673,0,0.9196,0.0402,0.0402,6.19,0.8889,0.41896,0.38616,7.508,24.035,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9223,0.0388,0.0388,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,23.995,0.0,0.04,0.04,675.02,346.207,927.851
341,2026-05-12T22:02:27.857465+00:00,instagram,ISL,15.166,20.675,15.166,0.9755,0.0245,17.81,31.446,0.6384,0.3616,0.2435,0.5358,0,0.9667,0.0167,0.0167,0.618,0.5333,-0.0882,-0.18078,0,0.9667,0.0167,0.0167,0.939,0.4167,-0.00608,-0.0147,0,0.9223,0.0388,0.0388,6.428,0.8889,0.44278,0.40422,7.985,25.795,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9249,0.0375,0.0375,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,25.277,0.0,0.517,0.517,675.02,346.724,928.369
342,2026-05-12T22:02:37.884762+00:00,instagram,ISL,16.372,26.057,16.372,0.9755,0.0245,19.047,36.909,0.6596,0.3404,0.2524,0.5392,0,0.9667,0.0167,0.0167,0.63,0.5333,-0.08703,-0.17814,1,0.9667,0.0167,0.0167,1.699,0.5556,0.06986,0.11845,0,0.9249,0.0375,0.0375,5.238,0.8889,0.3238,0.31063,7.566,26.614,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9277,0.0362,0.0361,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,26.515,0.0,0.099,0.099,675.02,346.823,928.468
343,2026-05-12T22:02:47.898907+00:00,instagram,ISL,15.752,22.593,15.752,0.9755,0.0245,18.463,33.526,0.6449,0.3551,0.2621,0.5426,0,0.9667,0.0167,0.0167,0.917,0.5333,-0.05832,-0.11581,0,0.9667,0.0167,0.0167,0.357,0.4167,-0.06431,-0.16765,0,0.9277,0.0362,0.0361,6.031,0.8889,0.40307,0.37395,7.304,25.767,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9302,0.0349,0.0349,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,25.93,0.0,0.0,0.0,675.02,346.823,928.468
344,2026-05-12T22:02:57.919446+00:00,instagram,ISL,5.154,16.276,5.154,0.9755,0.0245,7.902,27.287,0.7754,0.2246,0.2724,0.5459,0,0.9667,0.0167,0.0167,0.987,0.5333,-0.05126,-0.10106,0,0.9667,0.0167,0.0167,0.316,0.4167,-0.06841,-0.17934,0,0.9302,0.0349,0.0349,5.632,0.8889,0.36322,0.34261,6.935,14.838,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9327,0.0336,0.0336,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.1113,0.0422,15.37,0.0,0.0,0.0,675.02,346.823,928.468
345,2026-05-12T22:03:07.947049+00:00,instagram,GND,20.197,26.06,26.06,0.9755,0.0245,22.988,37.15,0.6177,0.3823,0.2835,0.5491,0,0.9667,0.0167,0.0167,0.222,0.2286,-0.02784,-0.1299,0,0.9667,0.0167,0.0167,0.09,0.1786,-0.02097,-0.12493,0,0.8464,0.1113,0.0422,0.284,0.2286,-0.01162,-0.05218,0.596,37.746,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9327,0.0336,0.0336,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,30.456,14.162,0.0,7.29,689.181,346.823,935.757
346,2026-05-12T22:03:17.953375+00:00,instagram,ISL,18.392,21.889,18.392,0.9755,0.0245,21.23,33.056,0.6089,0.3911,0.2952,0.5523,0,0.9667,0.0167,0.0167,0.998,0.5333,-0.05017,-0.09879,0,0.9667,0.0167,0.0167,2.171,0.4167,0.1171,0.24767,0,0.9327,0.0336,0.0336,5.077,0.8889,0.3077,0.29726,8.246,29.476,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9353,0.0324,0.0324,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,28.697,0.0,0.779,0.779,689.181,347.602,936.536
347,2026-05-12T22:03:27.982456+00:00,instagram,ISL,11.764,15.464,11.764,0.9755,0.0245,14.652,26.707,0.6457,0.3543,0.3075,0.5553,0,0.9667,0.0167,0.0167,0.588,0.5333,-0.0912,-0.18753,0,0.9667,0.0167,0.0167,0.787,0.4167,-0.02126,-0.05237,0,0.9353,0.0324,0.0324,6.92,0.8889,0.49199,0.4405,8.295,22.948,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9374,0.0313,0.0313,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,22.12,0.0,0.828,0.828,689.181,348.43,937.364
348,2026-05-12T22:03:38.010949+00:00,instagram,ISL,23.447,14.633,23.447,0.9755,0.0245,26.39,25.951,0.4958,0.5042,0.3205,0.5582,0,0.9667,0.0167,0.0167,2.884,0.5333,0.13843,0.23076,0,0.9667,0.0167,0.0167,0.4,0.4167,-0.06004,-0.15558,0,0.9374,0.0313,0.0313,6.216,0.8889,0.42161,0.38819,9.5,35.89,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9396,0.0302,0.0302,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,26.681,0.439,2.032,9.209,689.621,350.462,946.573
349,2026-05-12T22:03:48.039612+00:00,instagram,ISL,22.912,20.471,22.912,0.9755,0.0245,25.915,31.863,0.5515,0.4485,0.334,0.5611,0,0.9667,0.0167,0.0167,0.97,0.5333,-0.05298,-0.10463,0,0.9667,0.0167,0.0167,0.281,0.4167,-0.07187,-0.18934,0,0.9396,0.0302,0.0302,6.357,0.8889,0.43573,0.39891,7.609,33.524,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9417,0.0292,0.0292,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,32.593,0.0,0.141,0.931,689.621,350.603,947.503
350,2026-05-12T22:03:58.054296+00:00,instagram,ISL,21.186,21.61,21.186,0.9755,0.0245,24.254,33.074,0.5769,0.4231,0.348,0.5638,0,0.9667,0.0167,0.0167,1.017,0.5333,-0.04827,-0.09488,0,0.9667,0.0167,0.0167,1.114,0.4167,0.01145,0.0271,0,0.9417,0.0292,0.0292,5.52,0.8889,0.352,0.33361,7.652,31.905,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9438,0.0281,0.0281,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,31.721,0.0,0.184,0.184,689.621,350.788,947.687
351,2026-05-12T22:04:08.067753+00:00,instagram,ISL,63.715,22.512,63.715,0.9755,0.0245,66.852,34.046,0.3374,0.6626,0.3625,0.5665,0,0.9667,0.0167,0.0167,0.598,0.5333,-0.09023,-0.18535,0,0.9667,0.0167,0.0167,1.216,0.4167,0.02165,0.05065,0,0.9438,0.0281,0.0281,7.1,0.8889,0.51004,0.45349,8.915,75.767,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9457,0.0272,0.0272,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,34.776,32.806,1.447,40.99,722.427,352.235,988.678
352,2026-05-12T22:04:20.097291+00:00,instagram,ISL,38.517,45.619,38.517,0.9755,0.0245,41.73,57.222,0.5783,0.4217,0.3775,0.5691,0,0.9667,0.0167,0.0167,0.614,0.5333,-0.08863,-0.18175,0,0.9667,0.0167,0.0167,0.617,0.4167,-0.03828,-0.09637,0,0.9457,0.0272,0.0272,5.66,0.8889,0.36602,0.34485,6.891,48.621,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9476,0.0262,0.0262,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,49.198,0.0,0.0,0.0,722.427,352.235,988.678
353,2026-05-12T22:04:30.140582+00:00,instagram,ISL,14.839,17.503,14.839,0.9755,0.0245,18.133,29.173,0.6167,0.3833,0.3928,0.5716,0,0.9667,0.0167,0.0167,1.393,0.5333,-0.01073,-0.02032,0,0.9667,0.0167,0.0167,0.662,0.4167,-0.03375,-0.08448,0,0.9476,0.0262,0.0262,5.224,0.8889,0.32238,0.30945,7.279,25.412,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9496,0.0252,0.0252,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,25.601,0.0,0.0,0.0,722.427,352.235,988.678
354,2026-05-12T22:04:40.168172+00:00,instagram,ISL,3.221,15.844,3.221,0.9755,0.0245,6.602,27.579,0.8068,0.1932,0.4085,0.5739,0,0.9667,0.0167,0.0167,0.809,0.5333,-0.0691,-0.13875,0,0.9667,0.0167,0.0167,0.511,0.4167,-0.04895,-0.12497,0,0.9496,0.0252,0.0252,6.417,0.8889,0.44169,0.40339,7.736,14.339,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9514,0.0243,0.0243,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,14.07,0.0,0.269,0.269,722.427,352.503,988.946
355,2026-05-12T22:04:50.190483+00:00,instagram,ISL,21.886,24.013,21.886,0.9756,0.0244,25.361,35.812,0.5854,0.4146,0.4246,0.5762,0,0.9667,0.0167,0.0167,1.256,0.5333,-0.02444,-0.04691,0,0.9667,0.0167,0.0167,0.271,0.4167,-0.07294,-0.19243,0,0.9514,0.0243,0.0243,4.985,0.8889,0.29854,0.28957,6.512,31.873,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9533,0.0234,0.0234,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,32.829,0.0,0.0,0.0,722.427,352.503,988.946
356,2026-05-12T22:05:00.209575+00:00,instagram,ISL,7.616,20.224,7.616,0.9756,0.0244,11.193,32.083,0.7414,0.2586,0.4409,0.5784,0,0.9667,0.0167,0.0167,0.974,0.5333,-0.05262,-0.10388,0,0.9667,0.0167,0.0167,0.363,0.4167,-0.06369,-0.16588,0,0.9533,0.0234,0.0234,6.015,0.8889,0.40151,0.37273,7.352,18.545,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9549,0.0225,0.0225,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,18.661,0.0,0.0,0.0,722.427,352.503,988.946
357,2026-05-12T22:05:10.233878+00:00,instagram,ISL,15.117,25.951,15.117,0.9756,0.0244,18.803,37.869,0.6682,0.3318,0.4574,0.5805,0,0.9667,0.0167,0.0167,2.225,0.5333,0.07254,0.12752,0,0.9667,0.0167,0.0167,0.889,0.4167,-0.01114,-0.0271,0,0.9549,0.0225,0.0225,5.34,0.8889,0.33395,0.31896,8.453,27.256,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9566,0.0217,0.0217,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,26.27,0.0,0.986,0.986,722.427,353.489,989.932
358,2026-05-12T22:05:20.260896+00:00,instagram,ISL,16.177,25.451,16.177,0.9756,0.0244,19.981,37.425,0.6519,0.3481,0.4742,0.5824,0,0.9667,0.0167,0.0167,0.895,0.5333,-0.06051,-0.12043,0,0.9667,0.0167,0.0167,0.335,0.4167,-0.06647,-0.17378,0,0.9566,0.0217,0.0217,5.655,0.8889,0.36552,0.34445,6.885,26.866,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9583,0.0209,0.0209,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,27.448,0.0,0.0,0.0,722.427,353.489,989.932
359,2026-05-12T22:05:30.298748+00:00,instagram,ISL,10.683,22.435,10.683,0.9756,0.0244,14.612,34.464,0.7022,0.2978,0.491,0.5843,0,0.9667,0.0167,0.0167,1.145,0.5333,-0.03548,-0.06884,0,0.9667,0.0167,0.0167,1.019,0.4167,0.0019,0.00455,0,0.9583,0.0209,0.0209,5.294,0.8889,0.32939,0.31522,7.458,22.071,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9598,0.0201,0.0201,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,22.08,0.0,0.0,0.0,722.427,353.489,989.932
360,2026-05-12T22:05:40.310251+00:00,instagram,ISL,16.328,25.808,16.328,0.9756,0.0244,20.393,37.888,0.6501,0.3499,0.508,0.5861,0,0.9667,0.0167,0.0167,0.786,0.5333,-0.07137,-0.14366,0,0.9667,0.0167,0.0167,0.451,0.4167,-0.05489,-0.14127,0,0.9598,0.0201,0.0201,7.923,0.8889,0.59235,0.51066,9.161,29.554,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9611,0.0195,0.0194,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,27.861,0.0,1.693,1.693,722.427,355.182,991.626
361,2026-05-12T22:05:50.337146+00:00,instagram,ISL,11.031,21.97,11.031,0.9756,0.0244,15.241,34.099,0.6911,0.3089,0.525,0.5878,0,0.9667,0.0167,0.0167,0.876,0.5333,-0.06243,-0.1245,0,0.9667,0.0167,0.0167,0.605,0.4167,-0.03951,-0.09962,0,0.9611,0.0195,0.0194,5.048,0.8889,0.30485,0.29487,6.529,21.771,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9626,0.0187,0.0187,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,22.709,0.0,0.0,0.0,722.427,355.182,991.626
362,2026-05-12T22:06:00.366455+00:00,instagram,ISL,16.997,25.884,16.997,0.9756,0.0244,21.364,38.059,0.6405,0.3595,0.542,0.5893,0,0.9667,0.0167,0.0167,0.747,0.5333,-0.07526,-0.15212,0,0.9667,0.0167,0.0167,0.359,0.4167,-0.0641,-0.16706,0,0.9626,0.0187,0.0187,5.578,0.8889,0.3578,0.33827,6.684,28.049,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.964,0.018,0.018,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,28.832,0.0,0.0,0.0,722.427,355.182,991.626
363,2026-05-12T22:06:10.386062+00:00,instagram,ISL,12.588,20.026,12.588,0.9756,0.0244,17.123,32.245,0.6532,0.3468,0.559,0.5908,0,0.9667,0.0167,0.0167,1.012,0.5333,-0.04884,-0.09605,0,0.9667,0.0167,0.0167,0.732,0.4167,-0.02682,-0.06653,0,0.964,0.018,0.018,6.357,0.8889,0.43573,0.39891,8.101,25.224,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9653,0.0174,0.0173,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,24.591,0.0,0.633,0.633,722.427,355.816,992.259
364,2026-05-12T22:06:20.409057+00:00,instagram,ISL,33.852,25.443,33.852,0.9756,0.0244,38.567,37.702,0.4943,0.5057,0.5758,0.5921,0,0.9667,0.0167,0.0167,0.945,0.5333,-0.05546,-0.10979,0,0.9667,0.0167,0.0167,0.388,0.4167,-0.06115,-0.15873,0,0.9653,0.0174,0.0173,6.301,0.8889,0.43009,0.39464,7.635,46.202,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9665,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,38.433,0.865,0.167,7.769,723.292,355.983,1000.028
365,2026-05-12T22:06:42.445201+00:00,instagram,ISL,37.938,44.317,37.938,0.9756,0.0244,43.055,56.649,0.5682,0.4318,0.6091,0.5945,0,0.9667,0.0167,0.0167,0.615,0.5333,-0.08853,-0.18152,0,0.9667,0.0167,0.0167,0.414,0.4167,-0.05856,-0.15145,0,0.9665,0.0167,0.0167,7.063,0.8889,0.50632,0.45083,8.092,51.147,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,50.522,0.0,0.625,0.625,723.292,356.608,1000.653
366,2026-05-12T22:06:52.467716+00:00,instagram,ISL,6.369,17.105,6.369,0.9756,0.0244,11.708,29.469,0.7157,0.2843,0.6254,0.5956,0,0.9667,0.0167,0.0167,0.642,0.5333,-0.08583,-0.17546,0,0.9667,0.0167,0.0167,0.429,0.4167,-0.05713,-0.14747,0,0.9667,0.0167,0.0167,5.757,0.8889,0.37574,0.35256,6.828,18.536,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,19.176,0.0,0.0,0.0,723.292,356.608,1000.653
367,2026-05-12T22:07:02.487574+00:00,instagram,ISL,16.878,21.215,16.878,0.9756,0.0244,22.456,33.607,0.5994,0.4006,0.6415,0.5965,0,0.9667,0.0167,0.0167,1.267,0.5333,-0.02334,-0.04475,1,0.9667,0.0167,0.0167,2.848,0.5556,0.18476,0.28711,0,0.9667,0.0167,0.0167,5.578,0.8889,0.35782,0.33829,9.692,32.148,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,29.923,0.0,2.225,2.225,723.292,358.832,1002.878
368,2026-05-12T22:07:12.530873+00:00,instagram,ISL,10.013,22.329,10.013,0.9756,0.0244,15.847,34.746,0.6868,0.3132,0.6572,0.5973,0,0.9667,0.0167,0.0167,1.038,0.5333,-0.04622,-0.09064,0,0.9667,0.0167,0.0167,0.307,0.4167,-0.06935,-0.18204,0,0.9667,0.0167,0.0167,6.507,0.8889,0.45071,0.41015,7.851,23.698,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,23.314,0.0,0.384,0.384,723.292,359.216,1003.262
369,2026-05-12T22:07:22.575381+00:00,instagram,ISL,22.476,26.396,22.476,0.9756,0.0244,28.584,38.834,0.576,0.424,0.6725,0.598,0,0.9667,0.0167,0.0167,1.896,0.5333,0.03964,0.07169,0,0.9667,0.0167,0.0167,0.396,0.4167,-0.06036,-0.15651,0,0.9667,0.0167,0.0167,5.356,0.8889,0.33559,0.3203,7.649,36.233,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,36.052,0.0,0.181,0.181,723.292,359.397,1003.443
370,2026-05-12T22:07:32.599853+00:00,instagram,ISL,22.309,20.161,22.309,0.9756,0.0244,28.709,32.619,0.5319,0.4681,0.6875,0.5986,0,0.9667,0.0167,0.0167,0.619,0.5333,-0.0881,-0.18054,0,0.9667,0.0167,0.0167,0.619,0.4167,-0.03811,-0.09593,0,0.9667,0.0167,0.0167,5.916,0.8889,0.39156,0.36499,7.153,35.863,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,33.349,0.0,0.0,2.514,723.292,359.397,1005.956
371,2026-05-12T22:07:42.629788+00:00,instagram,ISL,8.996,11.845,8.996,0.9756,0.0244,15.707,24.318,0.6076,0.3924,0.702,0.5991,0,0.9667,0.0167,0.0167,1.65,0.5333,0.01504,0.02782,0,0.9667,0.0167,0.0167,0.625,0.4167,-0.03753,-0.0944,0,0.9667,0.0167,0.0167,5.641,0.8889,0.36414,0.34334,7.916,23.624,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,23.175,0.0,0.449,0.449,723.292,359.846,1006.405
372,2026-05-12T22:07:52.650687+00:00,instagram,ISL,16.061,20.844,16.061,0.9756,0.0244,23.104,33.329,0.5906,0.4094,0.716,0.5995,0,0.9667,0.0167,0.0167,0.814,0.5333,-0.06856,-0.1376,0,0.9667,0.0167,0.0167,0.433,0.4167,-0.05666,-0.14615,0,0.9667,0.0167,0.0167,6.04,0.8889,0.40402,0.37468,7.288,30.392,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,30.571,0.0,0.0,0.0,723.292,359.846,1006.405
373,2026-05-12T22:08:02.669023+00:00,instagram,ISL,5.682,15.607,5.682,0.9756,0.0244,13.076,28.1,0.6824,0.3176,0.7295,0.5998,0,0.9667,0.0167,0.0167,0.541,0.5333,-0.09593,-0.19829,0,0.9667,0.0167,0.0167,0.595,0.4167,-0.04052,-0.1023,0,0.9667,0.0167,0.0167,5.953,0.8889,0.39533,0.36793,7.089,20.165,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8611,0.1021,0.0368,20.544,0.0,0.0,0.0,723.292,359.846,1006.405
374,2026-05-12T22:08:12.697394+00:00,browsing,ISL,10.974,20.957,10.974,0.9754,0.0246,18.74,33.455,0.641,0.359,0.7425,0.5999,0,0.9667,0.0167,0.0167,1.221,0.48,-0.02791,-0.05375,0,0.9667,0.0167,0.0167,0.403,0.375,-0.05972,-0.1547,0,0.9667,0.0167,0.0167,1.177,0.55,-0.0823,-0.14465,2.801,21.541,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9153,0.0651,0.0197,21.426,0.0,0.114,0.114,723.292,359.961,1006.52
375,2026-05-12T22:08:22.727788+00:00,browsing,ISL,20.088,21.273,20.088,0.9754,0.0246,28.245,33.773,0.5446,0.4554,0.7548,0.6,0,0.9667,0.0167,0.0167,1.667,0.48,0.01668,0.03079,0,0.9667,0.0167,0.0167,0.517,0.375,-0.04828,-0.12317,0,0.9667,0.0167,0.0167,1.881,0.55,-0.0119,-0.01967,4.065,32.31,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9153,0.0651,0.0197,30.931,0.0,1.379,1.379,723.292,361.339,1007.898
376,2026-05-12T22:08:32.757219+00:00,browsing,ISL,16.668,25.566,16.668,0.9754,0.0246,25.234,38.064,0.6013,0.3987,0.7665,0.5999,0,0.9667,0.0167,0.0167,1.817,0.48,0.03172,0.05778,0,0.9667,0.0167,0.0167,0.467,0.375,-0.05328,-0.13683,0,0.9667,0.0167,0.0167,1.285,0.55,-0.07148,-0.1244,3.57,28.804,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9153,0.0651,0.0197,27.921,0.0,0.883,0.883,723.292,362.222,1008.781
377,2026-05-12T22:08:42.827315+00:00,browsing,ISL,12.377,21.564,12.377,0.9755,0.0245,21.369,34.058,0.6145,0.3855,0.7776,0.5998,0,0.9667,0.0167,0.0167,0.803,0.48,-0.06972,-0.14009,0,0.9667,0.0167,0.0167,0.833,0.375,-0.01668,-0.04085,0,0.9667,0.0167,0.0167,0.927,0.55,-0.10727,-0.19303,2.563,23.932,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9153,0.0651,0.0197,24.055,0.0,0.0,0.0,723.292,362.222,1008.781
378,2026-05-12T22:08:52.848820+00:00,browsing,ISL,9.56,20.846,9.56,0.9755,0.0245,18.991,33.33,0.637,0.363,0.7879,0.5995,0,0.9667,0.0167,0.0167,0.606,0.48,-0.08938,-0.18343,0,0.9667,0.0167,0.0167,0.395,0.375,-0.0605,-0.15688,0,0.9667,0.0167,0.0167,1.231,0.55,-0.07694,-0.13457,2.232,21.223,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9153,0.0651,0.0197,21.677,0.0,0.0,0.0,723.292,362.222,1008.781
379,2026-05-12T22:09:02.870125+00:00,browsing,ISL,15.125,23.934,15.125,0.9755,0.0245,25.005,36.407,0.5928,0.4072,0.7976,0.5991,1,0.9667,0.0167,0.0167,1.676,0.6857,0.0176,0.02284,0,0.9667,0.0167,0.0167,1.132,0.375,0.01318,0.03115,0,0.9667,0.0167,0.0167,0.593,0.55,-0.14072,-0.26172,3.401,28.405,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9153,0.0651,0.0197,27.691,0.0,0.714,0.714,723.292,362.936,1009.495
