ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
206,2026-05-12T21:39:54.689598+00:00,instagram,ISL,7.256,14.38,7.256,0.5,0.5,9.791,20.072,0.6721,0.3279,0.2111,0.1216,1,0.5,0.5,0.0,2.235,0.7619,0.07348,0.09207,2,0.3333,0.3333,0.3333,4.749,0.8333,0.37489,0.37147,0,1.0,0.0,0.0,5.083,0.8889,0.30833,0.29779,12.067,21.858,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,17.259,0.0,4.599,4.599,1089.58,566.477,1443.312
207,2026-05-12T21:40:04.690059+00:00,instagram,ISL,14.427,14.521,14.427,0.5,0.5,16.949,20.2,0.5438,0.4562,0.2071,0.1195,1,0.5,0.5,0.0,3.374,0.7619,0.18743,0.21994,0,0.3333,0.3333,0.3333,0.813,0.4167,-0.01874,-0.04603,0,1.0,0.0,0.0,6.528,0.8889,0.45276,0.41168,10.714,27.664,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,20.931,0.0,3.247,6.733,1089.58,569.724,1450.045
208,2026-05-12T21:40:14.712421+00:00,instagram,GND,13.042,23.668,23.668,0.5,0.5,15.555,29.334,0.6535,0.3465,0.204,0.1176,2,0.3333,0.3333,0.3333,2.9,0.7619,0.23998,0.27382,2,0.3333,0.3333,0.3333,0.623,0.4762,0.03233,0.06569,0,0.3333,0.3333,0.3333,0.301,0.2286,-0.00993,-0.04441,3.824,33.158,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.022,13.78,3.093,10.136,1103.36,572.818,1460.181
209,2026-05-12T21:40:24.731447+00:00,instagram,ISL,22.08,22.041,22.08,0.5,0.5,24.585,27.695,0.5297,0.4703,0.2018,0.1157,0,0.5,0.5,0.0,0.849,0.5333,-0.06514,-0.13028,1,0.3333,0.3333,0.3333,0.822,0.5556,-0.01783,-0.03263,0,1.0,0.0,0.0,4.984,0.8889,0.29838,0.28944,6.654,31.239,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,28.425,0.0,0.0,2.814,1103.36,572.818,1462.995
210,2026-05-12T21:40:34.760918+00:00,instagram,GND,17.477,25.95,25.95,0.5,0.5,19.979,31.593,0.6126,0.3874,0.2004,0.1139,0,0.3333,0.3333,0.3333,0.215,0.2286,-0.02853,-0.13334,1,0.3333,0.3333,0.3333,0.289,0.2857,-0.00109,-0.00382,1,0.3333,0.3333,0.3333,0.697,0.381,0.02974,0.07517,1.201,32.794,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.446,11.614,0.471,5.347,1114.974,573.288,1468.342
211,2026-05-12T21:40:44.771100+00:00,instagram,ISL,9.318,20.691,9.318,0.5,0.5,11.818,26.323,0.6902,0.3098,0.2,0.1122,0,0.5,0.5,0.0,0.816,0.5333,-0.06836,-0.13716,2,0.3333,0.3333,0.3333,4.575,0.8333,0.35752,0.35699,0,1.0,0.0,0.0,5.329,0.8889,0.3329,0.3181,10.721,22.539,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,19.286,0.0,3.253,3.253,1114.974,576.541,1471.595
212,2026-05-12T21:40:54.774532+00:00,instagram,ISL,19.436,23.898,19.436,0.5,0.5,21.938,29.52,0.5737,0.4263,0.2004,0.1107,0,0.5,0.5,0.0,0.771,0.5333,-0.07288,-0.14693,1,0.3333,0.3333,0.3333,0.744,0.5556,-0.02557,-0.04713,0,1.0,0.0,0.0,5.165,0.8889,0.31654,0.30462,6.681,28.618,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,29.405,0.0,0.0,0.0,1114.974,576.541,1471.595
213,2026-05-12T21:41:04.799027+00:00,instagram,GND,15.638,25.416,25.416,0.5,0.5,18.143,31.029,0.631,0.369,0.2018,0.1092,1,0.3333,0.3333,0.3333,0.379,0.381,-0.01208,-0.03223,1,0.3333,0.3333,0.3333,0.177,0.2857,-0.01229,-0.04398,0,0.3333,0.3333,0.3333,0.221,0.2286,-0.01791,-0.08162,0.777,31.806,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.611,12.885,0.047,6.195,1127.859,576.588,1477.79
214,2026-05-12T21:41:14.811991+00:00,instagram,GND,13.759,24.229,24.229,0.5,0.5,16.271,29.834,0.6471,0.3529,0.204,0.1079,2,0.3333,0.3333,0.3333,3.108,0.7619,0.26084,0.29442,2,0.3333,0.3333,0.3333,0.896,0.4762,0.0596,0.11793,1,0.3333,0.3333,0.3333,0.705,0.381,0.03052,0.07708,4.71,34.544,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.739,13.563,3.979,10.805,1141.421,580.567,1488.595
215,2026-05-12T21:41:24.826737+00:00,instagram,ISL,15.864,23.978,15.864,0.5,0.5,18.386,29.575,0.6166,0.3834,0.2071,0.1066,1,0.5,0.5,0.0,3.284,0.7619,0.17842,0.2104,2,0.3333,0.3333,0.3333,5.828,0.8333,0.48283,0.45704,0,1.0,0.0,0.0,6.347,0.8889,0.43473,0.39815,15.46,33.846,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,25.854,0.0,7.992,7.992,1141.421,588.559,1496.587
216,2026-05-12T21:41:34.852856+00:00,instagram,ISL,13.663,19.398,13.663,0.5,0.5,16.198,24.987,0.6067,0.3933,0.2111,0.1055,1,0.5,0.5,0.0,3.349,0.7619,0.18487,0.21724,0,0.3333,0.3333,0.3333,0.397,0.4167,-0.06032,-0.15638,0,1.0,0.0,0.0,5.553,0.8889,0.35528,0.33625,9.298,25.497,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,23.666,0.0,1.831,1.831,1141.421,590.39,1498.418
217,2026-05-12T21:41:44.878230+00:00,instagram,ISL,16.219,25.836,16.219,0.5,0.5,18.769,31.419,0.626,0.374,0.2159,0.1044,0,0.5,0.5,0.0,1.038,0.5333,-0.04622,-0.09065,0,0.3333,0.3333,0.3333,0.866,0.4167,-0.0134,-0.03268,0,1.0,0.0,0.0,5.277,0.8889,0.32773,0.31386,7.181,25.951,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.237,0.0,0.0,0.0,1141.421,590.39,1498.418
218,2026-05-12T21:41:54.902066+00:00,instagram,GND,13.977,22.895,22.895,0.5,0.5,16.546,28.473,0.6325,0.3675,0.2216,0.1035,2,0.3333,0.3333,0.3333,2.585,0.7619,0.20849,0.24188,1,0.3333,0.3333,0.3333,0.662,0.2857,0.03622,0.11934,0,0.3333,0.3333,0.3333,0.448,0.2286,0.00482,0.02089,3.695,32.168,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.014,11.926,2.965,8.154,1153.348,593.355,1506.571
219,2026-05-12T21:42:04.936039+00:00,instagram,GND,15.837,21.199,21.199,0.5,0.5,18.428,26.771,0.5923,0.4077,0.2281,0.1027,2,0.3333,0.3333,0.3333,2.288,0.7619,0.17876,0.21076,0,0.3333,0.3333,0.3333,0.07,0.1786,-0.02296,-0.13761,1,0.3333,0.3333,0.3333,0.606,0.381,0.02062,0.05271,2.964,29.735,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.896,8.343,2.234,3.84,1161.691,595.589,1510.411
220,2026-05-12T21:42:14.944678+00:00,instagram,GND,19.665,14.605,14.605,0.5,0.5,22.281,20.173,0.4752,0.5248,0.2354,0.102,0,0.3333,0.3333,0.3333,0.136,0.2286,-0.0364,-0.17344,0,0.3333,0.3333,0.3333,0.269,0.1786,-0.00306,-0.01727,1,0.3333,0.3333,0.3333,0.414,0.381,0.00138,0.00362,0.819,20.992,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,20.903,0.0,0.089,0.089,1161.691,595.677,1510.5
221,2026-05-12T21:42:24.949698+00:00,instagram,ISL,21.122,22.622,21.122,0.5,0.5,23.766,28.186,0.5425,0.4575,0.2435,0.1014,0,0.5,0.5,0.0,0.867,0.5333,-0.06326,-0.12625,2,0.3333,0.3333,0.3333,4.921,0.8333,0.39214,0.38565,0,1.0,0.0,0.0,5.679,0.8889,0.36792,0.34636,11.468,35.234,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,28.917,0.0,4.0,6.318,1161.691,599.678,1516.817
222,2026-05-12T21:42:34.978729+00:00,instagram,GND,8.076,14.627,14.627,0.5,0.5,10.751,20.188,0.6525,0.3475,0.2524,0.1009,0,0.3333,0.3333,0.3333,0.19,0.2286,-0.03104,-0.14597,2,0.3333,0.3333,0.3333,0.473,0.4762,0.01732,0.03573,0,0.3333,0.3333,0.3333,0.362,0.2286,-0.00377,-0.01663,1.025,21.213,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,18.219,9.437,0.295,2.995,1171.128,599.973,1519.812
223,2026-05-12T21:42:44.993778+00:00,instagram,ISL,13.963,14.262,13.963,0.5,0.5,16.674,19.82,0.5431,0.4569,0.2621,0.1005,1,0.5,0.5,0.0,2.426,0.7619,0.0926,0.1147,2,0.3333,0.3333,0.3333,4.858,0.8333,0.38582,0.38047,0,1.0,0.0,0.0,5.28,0.8889,0.32803,0.31411,12.564,29.238,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,20.551,0.0,5.097,8.687,1171.128,605.07,1528.499
224,2026-05-12T21:42:55.022045+00:00,instagram,ISL,15.343,20.761,15.343,0.5,0.5,18.092,26.318,0.5926,0.4074,0.2724,0.1002,0,0.5,0.5,0.0,0.825,0.5333,-0.06747,-0.13526,2,0.3333,0.3333,0.3333,6.697,0.8333,0.56971,0.52097,0,1.0,0.0,0.0,5.094,0.8889,0.30942,0.2987,12.617,30.709,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,25.56,0.0,5.149,5.149,1171.128,610.219,1533.649
225,2026-05-12T21:43:05.061500+00:00,instagram,ISL,13.401,22.993,13.401,0.5,0.5,16.192,28.549,0.6381,0.3619,0.2835,0.1001,1,0.5,0.5,0.0,2.963,0.7619,0.14633,0.17568,1,0.3333,0.3333,0.3333,0.966,0.5556,-0.00339,-0.00611,0,1.0,0.0,0.0,4.927,0.8889,0.29273,0.28467,8.857,25.049,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,23.66,0.0,1.389,1.389,1171.128,611.608,1535.038
226,2026-05-12T21:43:15.085475+00:00,instagram,ISL,10.022,22.126,10.022,0.5,0.5,12.86,27.682,0.6828,0.3172,0.2952,0.1,1,0.5,0.5,0.0,2.374,0.7619,0.08744,0.10865,0,0.3333,0.3333,0.3333,0.375,0.4167,-0.06249,-0.1625,0,1.0,0.0,0.0,5.709,0.8889,0.37086,0.3487,8.458,21.318,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,20.328,0.0,0.991,0.991,1171.128,612.598,1536.028
227,2026-05-12T21:43:25.094963+00:00,instagram,ISL,15.48,26.478,15.48,0.5,0.5,18.368,32.034,0.6356,0.3644,0.3075,0.1001,1,0.5,0.5,0.0,2.573,0.7619,0.10731,0.13177,0,0.3333,0.3333,0.3333,0.297,0.4167,-0.07031,-0.18482,0,1.0,0.0,0.0,5.235,0.8889,0.3235,0.31038,8.105,26.473,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,25.836,0.0,0.637,0.637,1171.128,613.236,1536.666
228,2026-05-12T21:43:35.120892+00:00,instagram,ISL,16.167,26.003,16.167,0.5,0.5,19.11,31.56,0.6229,0.3771,0.3205,0.1002,0,0.5,0.5,0.0,0.888,0.5333,-0.06123,-0.12195,2,0.3333,0.3333,0.3333,6.148,0.8333,0.51483,0.48107,0,1.0,0.0,0.0,6.585,0.8889,0.45849,0.41594,13.621,32.731,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.578,0.0,6.153,6.153,1171.128,619.389,1542.819
229,2026-05-12T21:43:45.150835+00:00,instagram,GND,13.096,22.686,22.686,0.5,0.5,16.099,28.244,0.6369,0.3631,0.334,0.1005,0,0.3333,0.3333,0.3333,0.664,0.2286,0.01644,0.06946,1,0.3333,0.3333,0.3333,0.277,0.2857,-0.00227,-0.00797,2,0.3333,0.3333,0.3333,1.111,0.5714,0.07107,0.11723,2.052,30.297,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.567,12.145,1.322,6.73,1183.273,620.711,1549.549
230,2026-05-12T21:43:55.196731+00:00,instagram,ISL,10.597,22.182,10.597,0.5,0.5,13.664,27.743,0.67,0.33,0.348,0.1009,0,0.5,0.5,0.0,1.512,0.5333,0.00116,0.00218,1,0.3333,0.3333,0.3333,1.299,0.5556,0.02988,0.0524,0,1.0,0.0,0.0,6.705,0.8889,0.4705,0.42482,9.515,23.18,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,21.132,0.0,2.048,2.048,1183.273,622.759,1551.597
231,2026-05-12T21:44:05.251915+00:00,instagram,GND,16.729,25.897,25.897,0.5,0.5,19.866,31.461,0.613,0.387,0.3625,0.1014,0,0.3333,0.3333,0.3333,0.082,0.2286,-0.0418,-0.20198,0,0.3333,0.3333,0.3333,0.173,0.1786,-0.01266,-0.07356,0,0.3333,0.3333,0.3333,0.68,0.2286,0.028,0.11555,0.935,32.397,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.334,11.595,0.205,5.063,1194.868,622.964,1556.66
232,2026-05-12T21:44:15.242558+00:00,instagram,GND,14.385,22.585,22.585,0.5,0.5,17.597,28.153,0.6154,0.3846,0.3775,0.102,1,0.3333,0.3333,0.3333,0.775,0.381,0.02754,0.0698,0,0.3333,0.3333,0.3333,0.136,0.1786,-0.01637,-0.09615,1,0.3333,0.3333,0.3333,0.402,0.381,0.00019,0.00049,1.314,29.467,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.065,10.556,0.583,4.402,1205.424,623.547,1561.062
233,2026-05-12T21:44:25.249223+00:00,instagram,GND,8.631,20.304,20.304,0.5,0.5,11.924,25.876,0.6845,0.3155,0.3928,0.1027,2,0.3333,0.3333,0.3333,2.68,0.7619,0.21803,0.25166,2,0.3333,0.3333,0.3333,1.484,0.4762,0.11836,0.22198,1,0.3333,0.3333,0.3333,0.501,0.381,0.0101,0.02616,4.665,30.541,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,19.392,13.952,3.934,11.149,1219.375,627.481,1572.21
234,2026-05-12T21:44:35.267908+00:00,instagram,GND,20.047,24.101,24.101,0.5,0.5,23.429,29.678,0.5588,0.4412,0.4085,0.1035,2,0.3333,0.3333,0.3333,2.767,0.7619,0.22674,0.26051,0,0.3333,0.3333,0.3333,0.344,0.1786,0.00436,0.0241,1,0.3333,0.3333,0.3333,0.688,0.381,0.02876,0.07278,3.799,33.477,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,30.408,6.249,3.068,3.068,1225.625,630.549,1575.278
235,2026-05-12T21:44:45.281525+00:00,instagram,ISL,17.051,25.986,17.051,0.5,0.5,20.526,31.569,0.606,0.394,0.4246,0.1044,1,0.5,0.5,0.0,2.394,0.7619,0.08938,0.11092,0,0.3333,0.3333,0.3333,1.084,0.4167,0.00843,0.02003,0,1.0,0.0,0.0,6.046,0.8889,0.4046,0.37513,9.524,30.05,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,27.994,0.0,2.057,2.057,1225.625,632.606,1577.335
236,2026-05-12T21:44:55.304398+00:00,instagram,GND,10.775,21.034,21.034,0.5,0.5,14.352,26.623,0.6497,0.3503,0.4409,0.1055,2,0.3333,0.3333,0.3333,3.023,0.7619,0.25229,0.28603,0,0.3333,0.3333,0.3333,0.122,0.1786,-0.01779,-0.10492,1,0.3333,0.3333,0.3333,0.936,0.381,0.05357,0.13158,4.081,30.704,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,21.82,12.271,3.35,8.884,1237.896,635.956,1586.219
237,2026-05-12T21:45:05.328884+00:00,instagram,GND,14.913,23.706,23.706,0.5,0.5,18.599,29.303,0.6117,0.3883,0.4574,0.1066,2,0.3333,0.3333,0.3333,2.521,0.7619,0.20214,0.23532,1,0.3333,0.3333,0.3333,0.128,0.2857,-0.0172,-0.0621,2,0.3333,0.3333,0.3333,0.747,0.5714,0.03474,0.05902,3.397,32.699,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,26.067,10.703,2.666,6.633,1248.599,638.623,1592.852
238,2026-05-12T21:45:15.349104+00:00,instagram,ISL,16.076,20.928,16.076,0.5,0.5,19.879,26.532,0.5717,0.4283,0.4742,0.1079,0,0.5,0.5,0.0,1.108,0.5333,-0.03922,-0.07639,1,0.3333,0.3333,0.3333,0.881,0.5556,-0.01188,-0.02162,0,1.0,0.0,0.0,7.052,0.8889,0.50521,0.45003,9.041,28.92,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,27.263,0.0,1.573,1.657,1248.599,640.196,1594.509
239,2026-05-12T21:45:25.379689+00:00,instagram,GND,10.761,19.618,19.618,0.5,0.5,14.691,25.231,0.632,0.368,0.491,0.1092,1,0.3333,0.3333,0.3333,0.593,0.381,0.00932,0.02416,1,0.3333,0.3333,0.3333,0.316,0.2857,0.00161,0.00562,2,0.3333,0.3333,0.3333,1.724,0.5714,0.1324,0.2084,2.633,27.864,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.158,10.54,1.903,5.706,1259.139,642.099,1600.215
240,2026-05-12T21:45:35.401031+00:00,browsing,ISL,10.765,20.253,10.765,0.5,0.5,14.83,25.875,0.6357,0.3643,0.508,0.1107,1,0.5,0.5,0.0,2.042,0.6857,0.05419,0.0687,1,0.3333,0.3333,0.3333,0.968,0.5,-0.00321,-0.00579,0,0.5,0.5,0.0,1.444,0.55,-0.05558,-0.09535,4.454,19.284,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,17.517,0.0,1.768,1.768,1259.139,643.867,1601.983
241,2026-05-12T21:45:45.421866+00:00,browsing,GND,12.418,21.36,21.36,0.5,0.5,16.629,26.993,0.6188,0.3812,0.525,0.1122,2,0.3333,0.3333,0.3333,2.323,0.6857,0.18225,0.21447,2,0.3333,0.3333,0.3333,0.732,0.4286,0.0432,0.08685,1,0.3333,0.3333,0.3333,0.145,0.2357,-0.02551,-0.10249,3.199,30.192,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,19.315,10.364,2.569,10.877,1269.503,646.435,1612.859
242,2026-05-12T21:45:55.431945+00:00,browsing,GND,15.788,20.993,20.993,0.5,0.5,20.155,26.636,0.5693,0.4307,0.542,0.1139,0,0.3333,0.3333,0.3333,0.279,0.2057,-0.02209,-0.10163,2,0.3333,0.3333,0.3333,1.481,0.4286,0.11809,0.22154,1,0.3333,0.3333,0.3333,0.224,0.2357,-0.01757,-0.06945,1.984,28.62,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.841,6.481,1.353,5.779,1275.984,647.789,1618.638
243,2026-05-12T21:46:05.432154+00:00,browsing,ISL,12.076,22.262,12.076,0.5,0.5,16.611,27.916,0.6269,0.3731,0.559,0.1157,1,0.5,0.5,0.0,1.928,0.6857,0.04284,0.0547,0,0.3333,0.3333,0.3333,0.34,0.375,-0.06603,-0.17253,0,0.5,0.5,0.0,1.62,0.55,-0.03802,-0.06424,3.888,20.499,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,19.297,0.0,1.201,1.201,1275.984,648.99,1619.84
244,2026-05-12T21:46:15.455581+00:00,browsing,ISL,13.007,22.672,13.007,0.5,0.5,17.723,28.338,0.6152,0.3848,0.5758,0.1176,0,0.5,0.5,0.0,0.706,0.48,-0.07943,-0.16126,1,0.3333,0.3333,0.3333,0.678,0.5,-0.03218,-0.05967,1,0.5,0.5,0.0,4.843,0.825,0.28429,0.27013,6.227,23.949,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,20.409,0.0,3.54,3.54,1275.984,652.53,1623.38
245,2026-05-12T21:46:25.469746+00:00,browsing,GND,26.324,23.522,23.522,0.5,0.5,31.233,29.201,0.4832,0.5168,0.5926,0.1195,0,0.3333,0.3333,0.3333,0.371,0.2057,-0.01293,-0.05821,2,0.3333,0.3333,0.3333,1.432,0.4286,0.11321,0.2133,1,0.3333,0.3333,0.3333,0.616,0.2357,0.02164,0.07939,2.419,31.621,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.832,0.0,1.788,1.788,1275.984,654.319,1625.169
246,2026-05-12T21:46:35.494969+00:00,browsing,ISL,13.516,20.077,13.516,0.5,0.5,18.633,25.769,0.5804,0.4196,0.6091,0.1216,1,0.5,0.5,0.0,3.069,0.6857,0.15693,0.18728,1,0.3333,0.3333,0.3333,1.475,0.5,0.04753,0.08209,1,0.5,0.5,0.0,4.178,0.825,0.21776,0.21314,8.722,27.355,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,21.319,0.0,6.036,6.036,1275.984,660.355,1631.204
247,2026-05-12T21:46:45.505422+00:00,browsing,GND,12.755,22.441,22.441,0.5,0.5,18.094,28.148,0.6087,0.3913,0.6254,0.1238,0,0.3333,0.3333,0.3333,0.095,0.2057,-0.04045,-0.19477,2,0.3333,0.3333,0.3333,0.366,0.4286,0.00659,0.01375,1,0.3333,0.3333,0.3333,0.36,0.2357,-0.00401,-0.01543,0.821,28.969,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,20.781,10.053,0.19,8.188,1286.037,660.545,1639.393
248,2026-05-12T21:46:55.545618+00:00,browsing,ISL,13.685,22.595,13.685,0.5,0.5,19.263,28.317,0.5951,0.4049,0.6415,0.1261,0,0.5,0.5,0.0,0.928,0.48,-0.05723,-0.11352,0,0.3333,0.3333,0.3333,0.369,0.375,-0.06305,-0.16407,0,0.5,0.5,0.0,1.383,0.55,-0.06166,-0.10635,2.681,21.944,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,21.949,0.0,0.0,0.0,1286.037,660.545,1639.393
249,2026-05-12T21:47:05.579772+00:00,browsing,ISL,10.331,21.231,10.331,0.5,0.5,16.165,26.968,0.6252,0.3748,0.6572,0.1284,0,0.5,0.5,0.0,1.176,0.48,-0.03238,-0.06264,2,0.3333,0.3333,0.3333,3.097,0.75,0.20971,0.22446,0,0.5,0.5,0.0,0.75,0.55,-0.12502,-0.22888,5.023,21.188,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,18.851,0.0,2.337,2.337,1286.037,662.882,1641.729
